nombre_entidad,nit_entidad,nivel,orden,numero_de_resolucion,documento_contratista,nombre_contratista,numero_de_contrato,valor_sancion,fecha_de_publicacion,ruta_de_proceso,cod_depto,cod_mpio,dpto,nom_mpio
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,2138,900642214,FUNDACION MULTIACTIVA LAS MORAS,23/276/2016,28131221,2018-05-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7156,23,23555,CORDOBA,PLANETA RICA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCION No. 218,94281838,JOSE EDILBERTO MUÑOZ LOPEZ,493-CENACAVIACION-2017,2301188.5,2018-03-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7161,25,25488,CUNDINAMARCA,NILO
CVS - CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y DEL SAN JORGE,NO DEFINIDO,NACIONAL,NACIONAL DESCENTRALIZADO,2-3487,900841894,CONSORCIO AMBIENTAL,CONTRATO DE CONSULTORIA 011-2015,22801058,2017-07-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7176,23,23090,CORDOBA,CANALETE
INSTITUTO COLOMBIANO AGROPECUARIO (ICA),899999069,NACIONAL,NACIONAL DESCENTRALIZADO,040023,8001963498,CONSTRUCTORA LA DIANA LTDA,VAL-MC-023-2017,769308,2018-05-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7177,76,76834,VALLE DEL CAUCA,TULUA
BOYACÁ - ALCALDÍA MUNICIPIO DE SAN PABLO BORBUR,891801369,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,RESOLUCION 011 DE 2014,79689852,PABLO CESAR MURCIA BERMUDEZ,011-2010,13696821,2014-04-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=532,15,15681,BOYACA,SAN PABLO DE BORBUR
MAGDALENA - SISTEMA ESTRATÉGICO DE TRANSPORTE PUBLICO DE SANTA MARTA,900342579,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,000204 DE 2016,900816613,CONSORCIO TUS 2015,INTERVENTORIA 001 DE 2015,13116512,2016-11-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4724,47,47030,MAGDALENA,ALGARROBO
META - ALCALDÍA MUNICIPIO DE GUAMAL,800098193,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,100.40.01.416,90004665210,UNION TEMPORAL EDUCATIVA JOSE MARIA,010-2011,479343964,2014-12-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2390,50,50318,META,GUAMAL
CESAR - ALCALDÍA MUNICIPIO DE CHIRIGUANÁ,800096585,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,393,900333034,UNION TEMPORAL CHIRIGUANA 2009,004,1150458000,2013-07-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=41,20,20178,CESAR,CHIRIGUANA
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,899999468,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,0163,52437231,CLAUDIA ISABEL CONTRERAS ROZO,S-MC-2018-0422,1510955.9,2018-12-27T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8657,25,25758,CUNDINAMARCA,SOPO
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,899999468,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,0163,52437231,CLAUDIA ISABEL CONTRERAS ROZO,S-MC-2018-0422,1510955.9,2018-12-27T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8656,25,25758,CUNDINAMARCA,SOPO
SUCRE - ALCALDÍA MUNICIPIO DE TOLÚ,892200839,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,RESOLUCION No. 0111 DE 2015,9006343659,CONSORCIO TECNICO SANTIAGO DE TOLU,COP-STS-004-13,198037085,2015-03-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3040,70,70820,SUCRE,SANTIAGO DE TOLU
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,2651,900752376,UNION TEMPORAL FUNSOBASI PRESENTE,23/2015/157,15442087,2018-06-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7516,23,23417,CORDOBA,LORICA
CVS - CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y DEL SAN JORGE,NO DEFINIDO,NACIONAL,NACIONAL DESCENTRALIZADO,2-4348,9009067778,CONSORCIO COLECTORES LORICA,LICITACION PUBLICA N° 002 DE 2015 CTO 038-2015,248321674,2018-02-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7556,23,23417,CORDOBA,LORICA
CVS - CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y DEL SAN JORGE,NO DEFINIDO,NACIONAL,NACIONAL DESCENTRALIZADO,2-4969,9009067778,CONSORCIO COLECTORES LORICA,LICITACION PUBLICA N° 002 DE 2015 CTO 038-2015,74496495,2018-02-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7557,23,23417,CORDOBA,LORICA
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MARINILLA,800095466,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,2402,15439613,JORGE ALBERTO TRUJILLO VALENCIA,176SP2018,900000,2018-08-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7657,05,5440,ANTIOQUIA,MARINILLA
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MARINILLA,800095466,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,2402,15439613,JORGE ALBERTO TRUJILLO VALENCIA,176SP2018,900000,2018-08-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7658,05,5440,ANTIOQUIA,MARINILLA
ANTIOQUIA - ALCALDÍA MUNICIPIO DE MARINILLA,800095466,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,2402,15439613,JORGE ALBERTO TRUJILLO VALENCIA,176SP2018,900000,2018-08-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7659,05,5440,ANTIOQUIA,MARINILLA
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION 1528-2017; RESOLUCION 2018-2018,9007885480,SOCIEDAD AUTOPISTA RIO MAGDALENA SAS-GRUPO OHL,CONTRATO DE CONCESION 008-2014,0,2017-11-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7857,05,5604,ANTIOQUIA,REMEDIOS
QUINDÍO - INSTITUTO DEPARTAMENTAL DE TRÁNSITO Y TRANSPORTE DE QUINDÍO,890001536,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN No. 130 DEL 26 DE DICIEMBRE DE 2017,9009387736,MAYA INTEGRAL SOLUCIONES SAS,070 DE 2017,17247774,2017-12-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6795,63,63190,QUINDIO,CIRCASIA
CHOCÓ - ALCALDÍA MUNICIPIO DE MEDIO ATRATO,818000941,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,041,81800941,MUNICIPIO DEL MEDIO ATRATO,MC-01-2014,0,2014-06-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=748,27,27425,CHOCO,MEDIO ATRATO
ANTIOQUIA - HOSPITAL SAN RAFAEL DE ANDES,890980814,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,ESTATUTO DE CONTRATACION,890980814,ESE HOSPITAL SAN RAFAEL DE ANDES,ACUERDO # 03 ESTATUTO CONTRATACION,0,2014-06-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2413,05,5034,ANTIOQUIA,ANDES
ANTIOQUIA - HOSPITAL SAN RAFAEL DE ANDES,890980814,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,001-2014,890980814,ESE HOSPITAL SAN RAFAEL DE ANDES,ACUERDO 007-16/10/2012,0,2012-10-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=837,05,5034,ANTIOQUIA,ANDES
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GUACHETÁ,899999362,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,R 021-2015,8600013570,CAJA DE COMPENSACION FAMILIAR CAFAM,R 021-2015,0,2015-01-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1885,25,25317,CUNDINAMARCA,GUACHETA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,2983 DEL 16/07/2019,810005111,COOPSALUDCOM,17-0403-2017,53924794,2019-07-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8702,17,17446,CALDAS,MARULANDA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,02969 DEL 15/07/2019,810005111,COOPSALUDCOM,17-0392-2017,1418990,2019-07-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8700,17,17616,CALDAS,RISARALDA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,02741 DEL 03/07/2019,810005111,COOPSALUDCOM,17-0376-2017,15252982,2019-07-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8699,17,17867,CALDAS,VICTORIA
BOLÍVAR - INSTITUTO DE CULTURA Y TURISMO DE BOLÍVAR - CARTAGENA,900673958,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,043 2016,900896051,CONSORCIO PROCULTURBOL 2015: INTEGRADO POR CORPORA,174-2015,8548456,2016-03-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3332,13,13442,BOLIVAR,MARIA LA BAJA
BOLÍVAR - INSTITUTO DE CULTURA Y TURISMO DE BOLÍVAR - CARTAGENA,900673958,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,042 de 2016,900896051,CONSORCIO PROCULTURBOL 2015: INTEGRADO POR CORPORA,174-2015,8548456,2016-03-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3331,13,13442,BOLIVAR,MARIA LA BAJA
BOYACÁ - CONCEJO MUNICIPIO DE SAN MIGUEL DE SEMA,891801286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,CMSMS-C-01-2019,899999054,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),CMSMS-1047-2019,0,2019-06-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8759,15,15676,BOYACA,SAN MIGUEL DE SEMA
BOYACÁ - CONCEJO MUNICIPIO DE SAN MIGUEL DE SEMA,891801286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,CMSMS-C-01-2019,899999054,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),CMSMS-C-01-2019,0,2019-06-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8758,15,15676,BOYACA,SAN MIGUEL DE SEMA
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,803/1273 de 2019,9002432795,SOCIEDAD PORTUARIA PUERTO HONDO SA,004-2011,15330320,2019-08-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8838,52,52683,NARIÑO,SANDONA
SERVICIO NACIONAL DE APRENDIZAJE (SENA),899999034,NACIONAL,NACIONAL DESCENTRALIZADO,9234,800160884,FITRACION Y ANALISIS SAS,4025,1137965,2019-10-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8978,05,5360,ANTIOQUIA,ITAGUI
ANTIOQUIA - GOBERNACIÓN,890900286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,S 2019060002014,131096212,KNIGHTS CAPITAL GROUP,4600008147,993544464,2019-01-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8036,05,5360,ANTIOQUIA,ITAGUI
ANTIOQUIA - GOBERNACIÓN,890900286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,S  2019060037406,8909039933,AGENCIAS NACIONALES LTDA,4600008781,5089701,2019-03-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8216,05,5360,ANTIOQUIA,ITAGUI
ANTIOQUIA - GOBERNACIÓN,890900286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,S 201500306496,8300065063,COMERCIALIZADORA INTERNACIONAL MAC LTDA,4600004395,48720,2015-11-27T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7916,05,5360,ANTIOQUIA,ITAGUI
ANTIOQUIA - GOBERNACIÓN,890900286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,S 2018060370217,131096212,KNIGHTS CAPITAL GROUP,4600008147,67212909,2018-11-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7897,05,5360,ANTIOQUIA,ITAGUI
ANTIOQUIA - GOBERNACIÓN,890900286,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,S 2018060365273,131096212,KNIGHTS CAPITAL GROUP,4600008147,10003759,2018-10-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7796,05,5360,ANTIOQUIA,ITAGUI
CUNDINAMARCA - EMPRESAS PÚBLICAS DE CUNDINAMARCA SA ESP,900222346,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCION 410 DE 2017,901007202,CONSORCIO ALTAVISTA,PDA-C-292-2015,19999792,2017-08-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6175,25,25312,CUNDINAMARCA,GRANADA
CUNDINAMARCA - EMPRESAS PÚBLICAS DE CUNDINAMARCA SA ESP,900222346,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCION 414 DE 2017,901007202,CONSORCIO ALTAVISTA,PDA-C-292-2015,9999896,2017-08-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6176,25,25312,CUNDINAMARCA,GRANADA
CUNDINAMARCA - EMPRESAS PÚBLICAS DE CUNDINAMARCA SA ESP,900222346,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN 062 DE 2019,9002804459,INGENIERIA Y CONSULTORIA NACIONAL INALCON SAS,EPC-PDA-C-470-2017,131800000,2019-04-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8436,25,25245,CUNDINAMARCA,EL COLEGIO
CUNDINAMARCA - EMPRESAS PÚBLICAS DE CUNDINAMARCA SA ESP,900222346,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN 164 DE 2018,900280445,INGENIERIA Y CONSULTORIA NACIONAL INALCON SAS,EPC-PDA-C-470-2017,65920000,2018-09-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7737,25,25245,CUNDINAMARCA,EL COLEGIO
CUNDINAMARCA - EMPRESAS PÚBLICAS DE CUNDINAMARCA SA ESP,900222346,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN 164 DE 2018,900280445,INGENIERIA Y CONSULTORIA NACIONAL INALCON SAS,EPC-PDA-C-470-2017,65920000,2018-09-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7736,25,25245,CUNDINAMARCA,EL COLEGIO
ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,811032187,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,573 DE 2015,900309681,D&M SERVICIOS SA,440 DE 2014,45367539,2015-12-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3004,05,5209,ANTIOQUIA,CONCORDIA
ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,811032187,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,533 DE 2015,900309681,D&M SERVICIOS SA,440 DE 2014,45367539,2015-11-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3001,05,5209,ANTIOQUIA,CONCORDIA
ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,811032187,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,533 DE 2015,900309681,D&M SERVICIOS SA,440 DE 2014,45367539,2015-11-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3003,05,5209,ANTIOQUIA,CONCORDIA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3535,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3536,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3537,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3547,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3553,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3545,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3548,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3552,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3534,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3542,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3540,85,85400,CASANARE,TAMARA
CASANARE - GOBERNACIÓN,892099216,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 0042-2016,8340014074,CONSTRUCCIONES Y SUMINISTROS REINA LTDA,CTO 1176-2014,31294750,2016-04-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3543,85,85400,CASANARE,TAMARA
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,01512,901135614,UNION TEMPORAL VIAS PRIORIZADAS 2017,427 DEL 2017,0,2018-07-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7276,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,02723,901063363,CONSORCIO PALOMAS 2017,245 DEL 2018,0,2018-11-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7836,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,01480,9007305971,TEKNIK CONSULTING SAS,488 DEL 2017,4170000,2018-07-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7259,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,483,4277612,CARLOS ARBERTO GONZALEZ PATARROYO,286 DEL 2012,263604086,2016-03-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5856,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,1403,9007305971,TEKNIK CONSULTING SAS,488 DEL 2017,4170000,2018-06-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7258,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,549,4277612,CARLOS ARBERTO GONZALEZ PATARROYO,286 DEL 2012,38889615,2015-03-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5855,97,97001,VAUPES,MITU
VAUPÉS - GOBERNACIÓN,845000021,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,846,86078025,CARLOS ANDRES PEÑA ZARATE,SAMC-DV-0001 DEL 2018,0,2018-04-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7175,97,97001,VAUPES,MITU
CALDAS - E.S.E. HOSPITAL SAN JOSE DE NEIRA,890801562,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCION 0705/2014,8908015624,ESE HOSPITAL SAN JOSE DE NEIRA,0705/2014,0,2010-06-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1162,17,17486,CALDAS,NEIRA
CALDAS - E.S.E. HOSPITAL SAN JOSE DE NEIRA,890801562,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCION 1029/2014,8908015624,ESE HOSPITAL SAN JOSE DE NEIRA,1029/2014,0,2014-08-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1163,17,17486,CALDAS,NEIRA
CALDAS - E.S.E. HOSPITAL SAN JOSE DE NEIRA,890801562,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCION 0705/2014,8908015624,ESE HOSPITAL SAN JOSE DE NEIRA,RESOLUCION 0705/2014,0,2014-06-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=775,17,17486,CALDAS,NEIRA
SANTANDER - EMPRESA DE SERVICIOS PÚBLICOS DE SANTANDER S.A. E.S.P. - BUCARAMANGA,900648934,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,106-2019,9009073375,UNION TEMPORAL PLAN MAESTRO 2015,267-2015,1661031474,2019-05-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8557,68,68861,SANTANDER,VELEZ
SANTANDER - EMPRESA DE SERVICIOS PÚBLICOS DE SANTANDER S.A. E.S.P. - BUCARAMANGA,900648934,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,145-2017,9009073375,UNION TEMPORAL PLAN MAESTRO 2015,267-2015,54167221.58,2017-09-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7201,68,68861,SANTANDER,VELEZ
